generation,best_distance,generation_best_distance,avg_distance,worst_distance,unique_pct,hamming_avg,no_improve
114,1550.4664010569857,1550.4664010569857,1573.8653405127943,1901.8673985743997,16.666666666666664,0.07530487804878051,16
115,1550.4664010569857,1550.4664010569857,1577.2359894895721,2010.5671054699817,14.444444444444443,0.049695121951219515,17
116,1550.4664010569857,1550.4664010569857,1581.4747310718083,1995.218832516715,15.555555555555555,0.06920731707317075,18
117,1550.4664010569857,1550.4664010569857,1588.2628955401576,1896.373836177022,18.88888888888889,0.10182926829268295,19
118,1550.4664010569857,1550.4664010569857,1578.9388186726105,2019.4483392031714,14.444444444444443,0.06661585365853659,20
119,1550.4664010569857,1550.4664010569857,1575.0395909605295,1844.7841752204517,15.555555555555555,0.13445121951219513,21
120,1550.4664010569857,1550.4664010569857,1576.1086992724054,1907.0641848815055,13.333333333333334,0.04253048780487806,22
121,1550.4664010569857,1550.4664010569857,1583.2505247862946,1918.6035950140006,18.88888888888889,0.16615853658536583,23
122,1550.4664010569857,1550.4664010569857,1580.3611972768024,1915.2417435405505,16.666666666666664,0.09878048780487808,24
123,1550.4664010569857,1550.4664010569857,1563.9986314610749,1812.606956520195,7.777777777777778,0.033841463414634156,25
124,1550.4664010569857,1550.4664010569857,1574.5003720276404,1899.9689013155232,15.555555555555555,0.0649390243902439,26
125,1550.4664010569857,1550.4664010569857,1585.7113149468375,1976.945097208399,20.0,0.12057926829268291,27
126,1550.4664010569857,1550.4664010569857,1576.0827120451836,1901.8699276088894,17.77777777777778,0.07728658536585367,28
127,1550.4664010569857,1550.4664010569857,1577.2332816394298,1962.0842764786507,15.555555555555555,0.12713414634146342,29
128,1550.4664010569857,1550.4664010569857,1587.361995681455,1927.0383438637627,16.666666666666664,0.09298780487804881,30
129,1550.4664010569857,1550.4664010569857,1581.0789001319272,1997.0201361202437,13.333333333333334,0.0766768292682927,31
130,1550.4664010569857,1550.4664010569857,1575.3501491575205,1976.8506579799998,15.555555555555555,0.17637195121951219,32
131,1550.4664010569857,1550.4664010569857,1573.5175681947173,2254.571474975743,10.0,0.08262195121951219,33
132,1550.4664010569857,1550.4664010569857,1570.940463810973,1860.2179968935864,14.444444444444443,0.08582317073170734,34
133,1550.4664010569857,1550.4664010569857,1574.8227038392145,1918.7874218852437,13.333333333333334,0.10030487804878052,35
134,1550.4664010569857,1550.4664010569857,1568.2957393710508,1893.269891244027,13.333333333333334,0.09634146341463415,36
135,1550.4664010569857,1550.4664010569857,1575.3820183115333,1922.4307914338328,16.666666666666664,0.20182926829268294,37
136,1550.4664010569857,1550.4664010569857,1573.7633685384483,1957.4671836270668,11.11111111111111,0.05701219512195123,38
137,1550.4664010569857,1550.4664010569857,1587.3686705278342,1937.3034513177868,18.88888888888889,0.19786585365853657,39
138,1550.4664010569857,1550.4664010569857,1583.6687494957273,1901.8582979586313,18.88888888888889,0.07301829268292685,40
139,1550.4664010569857,1550.4664010569857,1573.7044132293754,1901.6085527435257,15.555555555555555,0.0679878048780488,41
140,1550.4664010569857,1550.4664010569857,1583.141900519986,1876.3600868071023,20.0,0.07987804878048782,42
